compound_id	disease_id	compound_name	disease_name	n_trials
DB00421	DOID:3393	Spironolactone	coronary artery disease	5
DB00421	DOID:784	Spironolactone	chronic kidney failure	11
DB00421	DOID:8398	Spironolactone	osteoarthritis	1
DB00421	DOID:9352	Spironolactone	type 2 diabetes mellitus	6
DB00421	DOID:9744	Spironolactone	type 1 diabetes mellitus	1
DB00421	DOID:986	Spironolactone	alopecia areata	2
DB00421	DOID:9970	Spironolactone	obesity	1
DB00422	DOID:0050741	Methylphenidate	alcohol dependence	2
DB00422	DOID:10283	Methylphenidate	prostate cancer	2
DB00422	DOID:10652	Methylphenidate	Alzheimer's disease	5
DB00422	DOID:1094	Methylphenidate	attention deficit hyperactivity disorder	195
DB00422	DOID:11119	Methylphenidate	Gilles de la Tourette syndrome	1
DB00422	DOID:1192	Methylphenidate	peripheral nervous system neoplasm	1
DB00422	DOID:11934	Methylphenidate	head and neck cancer	1
DB00422	DOID:12849	Methylphenidate	autistic disorder	4
DB00422	DOID:12995	Methylphenidate	conduct disorder	3
DB00422	DOID:1319	Methylphenidate	brain cancer	4
DB00422	DOID:14330	Methylphenidate	Parkinson's disease	5
DB00422	DOID:1595	Methylphenidate	endogenous depression	3
DB00422	DOID:1826	Methylphenidate	epilepsy syndrome	2
DB00422	DOID:2377	Methylphenidate	multiple sclerosis	4
DB00422	DOID:2531	Methylphenidate	hematologic cancer	2
DB00422	DOID:3312	Methylphenidate	bipolar disorder	3
DB00423	DOID:10763	Methocarbamol	hypertension	1
DB00423	DOID:418	Methocarbamol	systemic scleroderma	1
DB00425	DOID:10652	Zolpidem	Alzheimer's disease	1
DB00425	DOID:1094	Zolpidem	attention deficit hyperactivity disorder	1
DB00425	DOID:14330	Zolpidem	Parkinson's disease	1
DB00425	DOID:1612	Zolpidem	breast cancer	1
DB00425	DOID:3312	Zolpidem	bipolar disorder	1
DB00425	DOID:8398	Zolpidem	osteoarthritis	1
DB00428	DOID:1319	Streptozocin	brain cancer	1
DB00428	DOID:1793	Streptozocin	pancreatic cancer	2
DB00428	DOID:3070	Streptozocin	malignant glioma	1
DB00428	DOID:3953	Streptozocin	adrenal gland cancer	1
DB00433	DOID:0060073	Prochlorperazine	lymphatic system cancer	1
DB00433	DOID:1725	Prochlorperazine	peritoneum cancer	1
DB00433	DOID:1964	Prochlorperazine	fallopian tube cancer	1
DB00433	DOID:2394	Prochlorperazine	ovarian cancer	1
DB00433	DOID:2531	Prochlorperazine	hematologic cancer	1
DB00433	DOID:5419	Prochlorperazine	schizophrenia	1
DB00433	DOID:6364	Prochlorperazine	migraine	7
DB00434	DOID:0050741	Cyproheptadine	alcohol dependence	1
DB00434	DOID:1094	Cyproheptadine	attention deficit hyperactivity disorder	1
DB00434	DOID:1319	Cyproheptadine	brain cancer	1
DB00434	DOID:2531	Cyproheptadine	hematologic cancer	2
DB00435	DOID:0050156	Nitric Oxide	idiopathic pulmonary fibrosis	2
DB00435	DOID:10763	Nitric Oxide	hypertension	33
DB00435	DOID:12365	Nitric Oxide	malaria	3
DB00435	DOID:12930	Nitric Oxide	dilated cardiomyopathy	1
DB00435	DOID:2355	Nitric Oxide	anemia	1
DB00435	DOID:2841	Nitric Oxide	asthma	17
DB00435	DOID:3083	Nitric Oxide	chronic obstructive pulmonary disease	6
DB00435	DOID:3393	Nitric Oxide	coronary artery disease	6
DB00435	DOID:5041	Nitric Oxide	esophageal cancer	1
DB00435	DOID:5419	Nitric Oxide	schizophrenia	1
DB00435	DOID:7148	Nitric Oxide	rheumatoid arthritis	1
DB00435	DOID:784	Nitric Oxide	chronic kidney failure	1
DB00435	DOID:986	Nitric Oxide	alopecia areata	1
DB00436	DOID:10763	Bendroflumethiazide	hypertension	1
DB00437	DOID:0060073	Allopurinol	lymphatic system cancer	3
DB00437	DOID:10763	Allopurinol	hypertension	6
DB00437	DOID:12930	Allopurinol	dilated cardiomyopathy	1
DB00437	DOID:14221	Allopurinol	metabolic syndrome X	2
DB00437	DOID:1725	Allopurinol	peritoneum cancer	1
DB00437	DOID:1964	Allopurinol	fallopian tube cancer	1
DB00437	DOID:2394	Allopurinol	ovarian cancer	1
DB00437	DOID:2531	Allopurinol	hematologic cancer	11
DB00437	DOID:2986	Allopurinol	IgA glomerulonephritis	1
DB00437	DOID:3312	Allopurinol	bipolar disorder	2
DB00437	DOID:3393	Allopurinol	coronary artery disease	1
DB00437	DOID:5419	Allopurinol	schizophrenia	2
DB00437	DOID:585	Allopurinol	nephrolithiasis	2
DB00437	DOID:784	Allopurinol	chronic kidney failure	1
DB00437	DOID:9352	Allopurinol	type 2 diabetes mellitus	1
DB00438	DOID:4989	Ceftazidime	pancreatitis	1
DB00440	DOID:0050156	Trimethoprim	idiopathic pulmonary fibrosis	1
DB00440	DOID:12365	Trimethoprim	malaria	2
DB00440	DOID:1319	Trimethoprim	brain cancer	1
DB00440	DOID:2531	Trimethoprim	hematologic cancer	6
DB00440	DOID:3070	Trimethoprim	malignant glioma	1
DB00440	DOID:3083	Trimethoprim	chronic obstructive pulmonary disease	1
DB00440	DOID:3310	Trimethoprim	atopic dermatitis	1
DB00440	DOID:5419	Trimethoprim	schizophrenia	1
DB00440	DOID:585	Trimethoprim	nephrolithiasis	1
DB00440	DOID:635	Trimethoprim	acquired immunodeficiency syndrome	6
DB00440	DOID:9744	Trimethoprim	type 1 diabetes mellitus	2
DB00440	DOID:9970	Trimethoprim	obesity	1
DB00441	DOID:0060073	Gemcitabine	lymphatic system cancer	28
DB00441	DOID:10283	Gemcitabine	prostate cancer	5
DB00441	DOID:10534	Gemcitabine	stomach cancer	5
DB00441	DOID:11054	Gemcitabine	urinary bladder cancer	102
DB00441	DOID:1115	Gemcitabine	sarcoma	28
DB00441	DOID:11239	Gemcitabine	appendix cancer	1
DB00441	DOID:11819	Gemcitabine	ureter cancer	29
DB00441	DOID:119	Gemcitabine	vaginal cancer	1
DB00441	DOID:1192	Gemcitabine	peripheral nervous system neoplasm	3
DB00441	DOID:11934	Gemcitabine	head and neck cancer	19
DB00441	DOID:1245	Gemcitabine	vulva cancer	2
DB00441	DOID:1319	Gemcitabine	brain cancer	3
DB00441	DOID:1324	Gemcitabine	lung cancer	291
DB00441	DOID:1612	Gemcitabine	breast cancer	289
DB00441	DOID:1725	Gemcitabine	peritoneum cancer	23
DB00441	DOID:1781	Gemcitabine	thyroid cancer	1
DB00441	DOID:1790	Gemcitabine	malignant mesothelioma	15
DB00441	DOID:1793	Gemcitabine	pancreatic cancer	501
DB00441	DOID:184	Gemcitabine	bone cancer	9
DB00441	DOID:1909	Gemcitabine	melanoma	1
DB00441	DOID:1964	Gemcitabine	fallopian tube cancer	25
DB00441	DOID:1993	Gemcitabine	rectum cancer	2
DB00441	DOID:2394	Gemcitabine	ovarian cancer	58
DB00441	DOID:2531	Gemcitabine	hematologic cancer	99
DB00441	DOID:263	Gemcitabine	kidney cancer	51
DB00441	DOID:2994	Gemcitabine	germ cell cancer	5
DB00441	DOID:2998	Gemcitabine	testicular cancer	5
DB00441	DOID:3121	Gemcitabine	gallbladder cancer	30
DB00441	DOID:3571	Gemcitabine	liver cancer	36
DB00441	DOID:363	Gemcitabine	uterine cancer	10
DB00441	DOID:4045	Gemcitabine	muscle cancer	17
DB00441	DOID:4362	Gemcitabine	cervical cancer	16
DB00441	DOID:4606	Gemcitabine	bile duct cancer	63
DB00441	DOID:5041	Gemcitabine	esophageal cancer	7
DB00441	DOID:8850	Gemcitabine	salivary gland cancer	2
DB00442	DOID:0060073	Entecavir	lymphatic system cancer	3
DB00442	DOID:2043	Entecavir	hepatitis B	118
DB00442	DOID:2531	Entecavir	hematologic cancer	2
DB00442	DOID:3571	Entecavir	liver cancer	7
DB00442	DOID:7147	Entecavir	ankylosing spondylitis	1
DB00442	DOID:7148	Entecavir	rheumatoid arthritis	3
DB00442	DOID:9008	Entecavir	psoriatic arthritis	1
DB00443	DOID:1686	Betamethasone	glaucoma	1
DB00443	DOID:1909	Betamethasone	melanoma	1
DB00443	DOID:3310	Betamethasone	atopic dermatitis	6
DB00443	DOID:6364	Betamethasone	migraine	1
DB00443	DOID:8398	Betamethasone	osteoarthritis	2
DB00443	DOID:8893	Betamethasone	psoriasis	35
DB00443	DOID:9074	Betamethasone	systemic lupus erythematosus	1
DB00443	DOID:9835	Betamethasone	refractive error	1
DB00443	DOID:986	Betamethasone	alopecia areata	1
DB00444	DOID:2531	Teniposide	hematologic cancer	4
DB00445	DOID:0060073	Epirubicin	lymphatic system cancer	2
DB00445	DOID:10283	Epirubicin	prostate cancer	2
DB00445	DOID:10534	Epirubicin	stomach cancer	28
DB00445	DOID:11054	Epirubicin	urinary bladder cancer	4
DB00445	DOID:1115	Epirubicin	sarcoma	5
DB00445	DOID:11934	Epirubicin	head and neck cancer	3
DB00445	DOID:1324	Epirubicin	lung cancer	6
DB00445	DOID:1612	Epirubicin	breast cancer	173
DB00445	DOID:1725	Epirubicin	peritoneum cancer	1
DB00445	DOID:1790	Epirubicin	malignant mesothelioma	1
DB00445	DOID:1793	Epirubicin	pancreatic cancer	4
DB00445	DOID:1909	Epirubicin	melanoma	1
DB00445	DOID:1964	Epirubicin	fallopian tube cancer	1
DB00445	DOID:2394	Epirubicin	ovarian cancer	1
DB00445	DOID:2531	Epirubicin	hematologic cancer	5
DB00445	DOID:2994	Epirubicin	germ cell cancer	2
DB00445	DOID:2998	Epirubicin	testicular cancer	2
DB00445	DOID:3121	Epirubicin	gallbladder cancer	2
DB00445	DOID:3571	Epirubicin	liver cancer	11
DB00445	DOID:4045	Epirubicin	muscle cancer	2
DB00445	DOID:4606	Epirubicin	bile duct cancer	2
DB00445	DOID:5041	Epirubicin	esophageal cancer	20
DB00448	DOID:10534	Lansoprazole	stomach cancer	1
DB00448	DOID:10976	Lansoprazole	membranous glomerulonephritis	1
DB00448	DOID:11934	Lansoprazole	head and neck cancer	1
DB00448	DOID:2841	Lansoprazole	asthma	2
DB00448	DOID:824	Lansoprazole	periodontitis	1
DB00448	DOID:8398	Lansoprazole	osteoarthritis	1
DB00448	DOID:9206	Lansoprazole	Barrett's esophagus	3
DB00448	DOID:9744	Lansoprazole	type 1 diabetes mellitus	3
DB00449	DOID:10871	Dipivefrin	age related macular degeneration	1
DB00454	DOID:1793	Pethidine	pancreatic cancer	1
DB00454	DOID:4606	Pethidine	bile duct cancer	1
DB00454	DOID:4989	Pethidine	pancreatitis	1
DB00455	DOID:1612	Loratadine	breast cancer	1
DB00455	DOID:2531	Loratadine	hematologic cancer	1
DB00455	DOID:3310	Loratadine	atopic dermatitis	1
DB00455	DOID:8893	Loratadine	psoriasis	1
DB00457	DOID:0050741	Prazosin	alcohol dependence	6
DB00457	DOID:10652	Prazosin	Alzheimer's disease	2
DB00457	DOID:10763	Prazosin	hypertension	2
DB00457	DOID:585	Prazosin	nephrolithiasis	1
DB00458	DOID:1595	Imipramine	endogenous depression	7
DB00458	DOID:594	Imipramine	panic disorder	1
DB00459	DOID:10652	Acitretin	Alzheimer's disease	1
DB00459	DOID:1909	Acitretin	melanoma	1
DB00459	DOID:4159	Acitretin	skin cancer	2
DB00459	DOID:8893	Acitretin	psoriasis	15
DB00460	DOID:10871	Verteporfin	age related macular degeneration	31
DB00460	DOID:4159	Verteporfin	skin cancer	1
DB00460	DOID:9835	Verteporfin	refractive error	3
DB00465	DOID:10871	Ketorolac	age related macular degeneration	1
DB00465	DOID:1612	Ketorolac	breast cancer	2
DB00465	DOID:1686	Ketorolac	glaucoma	3
DB00465	DOID:1725	Ketorolac	peritoneum cancer	1
DB00465	DOID:2394	Ketorolac	ovarian cancer	1
DB00465	DOID:263	Ketorolac	kidney cancer	1
DB00465	DOID:3571	Ketorolac	liver cancer	1
DB00465	DOID:4989	Ketorolac	pancreatitis	1
DB00465	DOID:585	Ketorolac	nephrolithiasis	1
DB00465	DOID:6364	Ketorolac	migraine	8
DB00465	DOID:8398	Ketorolac	osteoarthritis	4
DB00465	DOID:9352	Ketorolac	type 2 diabetes mellitus	1
DB00468	DOID:12365	Quinine	malaria	12
DB00468	DOID:2355	Quinine	anemia	1
DB00470	DOID:10652	Dronabinol	Alzheimer's disease	1
DB00470	DOID:1319	Dronabinol	brain cancer	1
DB00470	DOID:1793	Dronabinol	pancreatic cancer	1
DB00470	DOID:2377	Dronabinol	multiple sclerosis	8
DB00470	DOID:332	Dronabinol	amyotrophic lateral sclerosis	1
DB00470	DOID:3571	Dronabinol	liver cancer	1
DB00470	DOID:4989	Dronabinol	pancreatitis	1
DB00470	DOID:5419	Dronabinol	schizophrenia	4
DB00470	DOID:6364	Dronabinol	migraine	1
DB00471	DOID:1024	Montelukast	leprosy	1
DB00471	DOID:2355	Montelukast	anemia	1
DB00471	DOID:2377	Montelukast	multiple sclerosis	1
DB00471	DOID:2841	Montelukast	asthma	82
DB00471	DOID:3083	Montelukast	chronic obstructive pulmonary disease	1
DB00471	DOID:3310	Montelukast	atopic dermatitis	4
DB00471	DOID:3393	Montelukast	coronary artery disease	2
DB00471	DOID:7148	Montelukast	rheumatoid arthritis	1
DB00471	DOID:824	Montelukast	periodontitis	1
DB00472	DOID:0050741	Fluoxetine	alcohol dependence	3
DB00472	DOID:10763	Fluoxetine	hypertension	1
DB00472	DOID:12849	Fluoxetine	autistic disorder	5
DB00472	DOID:1324	Fluoxetine	lung cancer	1
DB00472	DOID:1595	Fluoxetine	endogenous depression	57
DB00472	DOID:1826	Fluoxetine	epilepsy syndrome	1
DB00472	DOID:2377	Fluoxetine	multiple sclerosis	2
DB00472	DOID:3312	Fluoxetine	bipolar disorder	9
DB00472	DOID:5419	Fluoxetine	schizophrenia	1
DB00472	DOID:594	Fluoxetine	panic disorder	1
DB00472	DOID:784	Fluoxetine	chronic kidney failure	2
DB00474	DOID:1595	Methohexital	endogenous depression	5
DB00474	DOID:3312	Methohexital	bipolar disorder	1
DB00475	DOID:1595	Chlordiazepoxide	endogenous depression	1
DB00477	DOID:3312	Chlorpromazine	bipolar disorder	2
DB00477	DOID:5419	Chlorpromazine	schizophrenia	3
DB00477	DOID:9352	Chlorpromazine	type 2 diabetes mellitus	1
DB00480	DOID:0060073	Lenalidomide	lymphatic system cancer	40
DB00480	DOID:10283	Lenalidomide	prostate cancer	9
DB00480	DOID:11054	Lenalidomide	urinary bladder cancer	2
DB00480	DOID:1115	Lenalidomide	sarcoma	1
DB00480	DOID:1192	Lenalidomide	peripheral nervous system neoplasm	3
DB00480	DOID:11934	Lenalidomide	head and neck cancer	1
DB00480	DOID:1319	Lenalidomide	brain cancer	3
DB00480	DOID:1324	Lenalidomide	lung cancer	3
DB00480	DOID:1612	Lenalidomide	breast cancer	1
DB00480	DOID:1725	Lenalidomide	peritoneum cancer	1
DB00480	DOID:1781	Lenalidomide	thyroid cancer	2
DB00480	DOID:1793	Lenalidomide	pancreatic cancer	2
DB00480	DOID:184	Lenalidomide	bone cancer	1
DB00480	DOID:1909	Lenalidomide	melanoma	6
DB00480	DOID:1964	Lenalidomide	fallopian tube cancer	2
DB00480	DOID:1993	Lenalidomide	rectum cancer	1
DB00480	DOID:2043	Lenalidomide	hepatitis B	1
DB00480	DOID:2174	Lenalidomide	ocular cancer	1
DB00480	DOID:2355	Lenalidomide	anemia	5
DB00480	DOID:2394	Lenalidomide	ovarian cancer	3
DB00480	DOID:2531	Lenalidomide	hematologic cancer	518
DB00480	DOID:263	Lenalidomide	kidney cancer	4
DB00480	DOID:3070	Lenalidomide	malignant glioma	6
DB00480	DOID:3565	Lenalidomide	meningioma	1
DB00480	DOID:3571	Lenalidomide	liver cancer	3
DB00480	DOID:5612	Lenalidomide	spinal cancer	1
DB00480	DOID:635	Lenalidomide	acquired immunodeficiency syndrome	1
DB00480	DOID:8778	Lenalidomide	Crohn's disease	1
DB00480	DOID:8850	Lenalidomide	salivary gland cancer	2
DB00480	DOID:9074	Lenalidomide	systemic lupus erythematosus	1
DB00481	DOID:10283	Raloxifene	prostate cancer	1
DB00481	DOID:10652	Raloxifene	Alzheimer's disease	2
DB00481	DOID:11476	Raloxifene	osteoporosis	18
DB00481	DOID:11612	Raloxifene	polycystic ovary syndrome	2
DB00481	DOID:1595	Raloxifene	endogenous depression	1
DB00481	DOID:1612	Raloxifene	breast cancer	9
DB00481	DOID:5041	Raloxifene	esophageal cancer	1
DB00481	DOID:5419	Raloxifene	schizophrenia	7
DB00486	DOID:10652	Nabilone	Alzheimer's disease	1
DB00486	DOID:2377	Nabilone	multiple sclerosis	2
DB00489	DOID:3393	Sotalol	coronary artery disease	1
DB00490	DOID:1094	Buspirone	attention deficit hyperactivity disorder	1
DB00490	DOID:12849	Buspirone	autistic disorder	3
DB00490	DOID:14330	Buspirone	Parkinson's disease	2
DB00490	DOID:1595	Buspirone	endogenous depression	2
DB00490	DOID:1826	Buspirone	epilepsy syndrome	1
DB00490	DOID:418	Buspirone	systemic scleroderma	1
DB00490	DOID:5419	Buspirone	schizophrenia	1
DB00491	DOID:9352	Miglitol	type 2 diabetes mellitus	5
DB00491	DOID:9744	Miglitol	type 1 diabetes mellitus	1
DB00492	DOID:10763	Fosinopril	hypertension	2
DB00494	DOID:14330	Entacapone	Parkinson's disease	26
DB00494	DOID:5419	Entacapone	schizophrenia	1
DB00494	DOID:8986	Entacapone	narcolepsy	1
DB00495	DOID:0060073	Zidovudine	lymphatic system cancer	4
DB00495	DOID:1115	Zidovudine	sarcoma	8
DB00495	DOID:12365	Zidovudine	malaria	1
DB00495	DOID:2043	Zidovudine	hepatitis B	2
DB00495	DOID:2531	Zidovudine	hematologic cancer	8
DB00495	DOID:635	Zidovudine	acquired immunodeficiency syndrome	81
DB00495	DOID:784	Zidovudine	chronic kidney failure	1
DB00495	DOID:8893	Zidovudine	psoriasis	1
DB00496	DOID:14330	Darifenacin	Parkinson's disease	1
DB00496	DOID:2377	Darifenacin	multiple sclerosis	1
DB00497	DOID:0050425	Oxycodone	restless legs syndrome	1
DB00497	DOID:10652	Oxycodone	Alzheimer's disease	1
DB00497	DOID:11476	Oxycodone	osteoporosis	1
DB00497	DOID:11934	Oxycodone	head and neck cancer	2
DB00497	DOID:1324	Oxycodone	lung cancer	1
DB00497	DOID:14330	Oxycodone	Parkinson's disease	1
DB00497	DOID:2377	Oxycodone	multiple sclerosis	1
DB00497	DOID:2531	Oxycodone	hematologic cancer	1
DB00497	DOID:3393	Oxycodone	coronary artery disease	1
DB00497	DOID:585	Oxycodone	nephrolithiasis	2
DB00497	DOID:8398	Oxycodone	osteoarthritis	17
DB00499	DOID:10283	Flutamide	prostate cancer	25
DB00499	DOID:11612	Flutamide	polycystic ovary syndrome	5
DB00499	DOID:14221	Flutamide	metabolic syndrome X	1
DB00499	DOID:1612	Flutamide	breast cancer	2
DB00499	DOID:2394	Flutamide	ovarian cancer	1
DB00501	DOID:332	Cimetidine	amyotrophic lateral sclerosis	1
DB00501	DOID:635	Cimetidine	acquired immunodeficiency syndrome	1
DB00502	DOID:10652	Haloperidol	Alzheimer's disease	2
DB00502	DOID:14221	Haloperidol	metabolic syndrome X	1
DB00502	DOID:3312	Haloperidol	bipolar disorder	4
DB00502	DOID:5419	Haloperidol	schizophrenia	34
DB00502	DOID:6364	Haloperidol	migraine	2
DB00503	DOID:10763	Ritonavir	hypertension	2
DB00503	DOID:1115	Ritonavir	sarcoma	3
DB00503	DOID:1319	Ritonavir	brain cancer	1
DB00503	DOID:1612	Ritonavir	breast cancer	1
DB00503	DOID:2043	Ritonavir	hepatitis B	2
DB00503	DOID:2531	Ritonavir	hematologic cancer	2
DB00503	DOID:3070	Ritonavir	malignant glioma	1
DB00503	DOID:3571	Ritonavir	liver cancer	1
DB00503	DOID:635	Ritonavir	acquired immunodeficiency syndrome	73
DB00503	DOID:784	Ritonavir	chronic kidney failure	1
DB00507	DOID:8778	Nitazoxanide	Crohn's disease	1
DB00507	DOID:9352	Nitazoxanide	type 2 diabetes mellitus	1
DB00512	DOID:14221	Vancomycin	metabolic syndrome X	1
DB00512	DOID:14268	Vancomycin	sclerosing cholangitis	6
DB00512	DOID:216	Vancomycin	dental caries	1
DB00512	DOID:2355	Vancomycin	anemia	1
DB00512	DOID:2531	Vancomycin	hematologic cancer	1
DB00512	DOID:3393	Vancomycin	coronary artery disease	2
DB00512	DOID:4989	Vancomycin	pancreatitis	1
DB00512	DOID:585	Vancomycin	nephrolithiasis	1
DB00512	DOID:7148	Vancomycin	rheumatoid arthritis	1
DB00512	DOID:784	Vancomycin	chronic kidney failure	1
DB00512	DOID:8577	Vancomycin	ulcerative colitis	2
DB00512	DOID:8778	Vancomycin	Crohn's disease	1
DB00512	DOID:9008	Vancomycin	psoriatic arthritis	1
DB00513	DOID:2531	Aminocaproic Acid	hematologic cancer	1
DB00513	DOID:8398	Aminocaproic Acid	osteoarthritis	2
DB00514	DOID:10283	Dextromethorphan	prostate cancer	2
DB00514	DOID:10652	Dextromethorphan	Alzheimer's disease	7
DB00514	DOID:1094	Dextromethorphan	attention deficit hyperactivity disorder	1
DB00514	DOID:12849	Dextromethorphan	autistic disorder	1
DB00514	DOID:1324	Dextromethorphan	lung cancer	1
DB00514	DOID:14330	Dextromethorphan	Parkinson's disease	2
DB00514	DOID:1595	Dextromethorphan	endogenous depression	2
DB00514	DOID:1612	Dextromethorphan	breast cancer	1
DB00514	DOID:1790	Dextromethorphan	malignant mesothelioma	1
DB00514	DOID:1936	Dextromethorphan	atherosclerosis	1
DB00514	DOID:2377	Dextromethorphan	multiple sclerosis	1
DB00514	DOID:2531	Dextromethorphan	hematologic cancer	1
DB00514	DOID:3312	Dextromethorphan	bipolar disorder	1
DB00514	DOID:332	Dextromethorphan	amyotrophic lateral sclerosis	2
DB00514	DOID:5419	Dextromethorphan	schizophrenia	1
DB00514	DOID:635	Dextromethorphan	acquired immunodeficiency syndrome	1
DB00514	DOID:6364	Dextromethorphan	migraine	1
DB00514	DOID:7148	Dextromethorphan	rheumatoid arthritis	1
DB00514	DOID:8577	Dextromethorphan	ulcerative colitis	1
DB00514	DOID:8778	Dextromethorphan	Crohn's disease	1
DB00514	DOID:8893	Dextromethorphan	psoriasis	1
DB00514	DOID:9352	Dextromethorphan	type 2 diabetes mellitus	3
DB00515	DOID:0060073	Cisplatin	lymphatic system cancer	7
DB00515	DOID:0060119	Cisplatin	pharynx cancer	5
DB00515	DOID:10283	Cisplatin	prostate cancer	4
DB00515	DOID:10534	Cisplatin	stomach cancer	109
DB00515	DOID:11054	Cisplatin	urinary bladder cancer	55
DB00515	DOID:1115	Cisplatin	sarcoma	4
DB00515	DOID:11615	Cisplatin	penile cancer	2
DB00515	DOID:11819	Cisplatin	ureter cancer	11
DB00515	DOID:119	Cisplatin	vaginal cancer	4
DB00515	DOID:1192	Cisplatin	peripheral nervous system neoplasm	8
DB00515	DOID:11934	Cisplatin	head and neck cancer	201
DB00515	DOID:12365	Cisplatin	malaria	1
DB00515	DOID:1245	Cisplatin	vulva cancer	3
DB00515	DOID:1319	Cisplatin	brain cancer	23
DB00515	DOID:1324	Cisplatin	lung cancer	376
DB00515	DOID:1612	Cisplatin	breast cancer	159
DB00515	DOID:1725	Cisplatin	peritoneum cancer	23
DB00515	DOID:1781	Cisplatin	thyroid cancer	3
DB00515	DOID:1790	Cisplatin	malignant mesothelioma	50
DB00515	DOID:1793	Cisplatin	pancreatic cancer	36
DB00515	DOID:184	Cisplatin	bone cancer	12
DB00515	DOID:1909	Cisplatin	melanoma	13
DB00515	DOID:1964	Cisplatin	fallopian tube cancer	21
DB00515	DOID:1993	Cisplatin	rectum cancer	1
DB00515	DOID:2174	Cisplatin	ocular cancer	1
DB00515	DOID:219	Cisplatin	colon cancer	1
DB00515	DOID:2394	Cisplatin	ovarian cancer	48
DB00515	DOID:2531	Cisplatin	hematologic cancer	26
DB00515	DOID:2596	Cisplatin	larynx cancer	12
DB00515	DOID:263	Cisplatin	kidney cancer	18
DB00515	DOID:2994	Cisplatin	germ cell cancer	24
DB00515	DOID:2998	Cisplatin	testicular cancer	12
DB00515	DOID:3070	Cisplatin	malignant glioma	4
DB00515	DOID:3121	Cisplatin	gallbladder cancer	11
DB00515	DOID:3277	Cisplatin	thymus cancer	5
DB00515	DOID:3571	Cisplatin	liver cancer	31
DB00515	DOID:363	Cisplatin	uterine cancer	16
DB00515	DOID:3953	Cisplatin	adrenal gland cancer	4
DB00515	DOID:4045	Cisplatin	muscle cancer	1
