nct_id	compound_id	compound_name	disease_id	disease_name
NCT00960830	DB06148	Mianserin	DOID:1595	endogenous depression
NCT01305707	DB06148	Mianserin	DOID:1595	endogenous depression
NCT01465919	DB06148	Mianserin	DOID:1595	endogenous depression
NCT01601002	DB06148	Mianserin	DOID:1595	endogenous depression
NCT01764867	DB06148	Mianserin	DOID:1595	endogenous depression
NCT02185131	DB06148	Mianserin	DOID:1595	endogenous depression
NCT02650544	DB06148	Mianserin	DOID:1595	endogenous depression
NCT00952653	DB00683	Midazolam	DOID:1595	endogenous depression
NCT01700829	DB00683	Midazolam	DOID:1595	endogenous depression
NCT01920555	DB00683	Midazolam	DOID:1595	endogenous depression
NCT01945047	DB00683	Midazolam	DOID:1595	endogenous depression
NCT02360280	DB00683	Midazolam	DOID:1595	endogenous depression
NCT02414932	DB00683	Midazolam	DOID:1595	endogenous depression
NCT02522377	DB00683	Midazolam	DOID:1595	endogenous depression
NCT02556606	DB00683	Midazolam	DOID:1595	endogenous depression
NCT02579928	DB00683	Midazolam	DOID:1595	endogenous depression
NCT02593643	DB00683	Midazolam	DOID:1595	endogenous depression
NCT02661061	DB00683	Midazolam	DOID:1595	endogenous depression
NCT00128479	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00128505	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00130676	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00146523	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00186056	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00208156	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00285818	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00359125	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00637494	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00725270	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00867360	DB00834	Mifepristone	DOID:1595	endogenous depression
NCT00969150	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT00969709	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT01034462	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT01254305	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT01377194	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT02288325	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT02431806	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT02466958	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT02720198	DB04896	Milnacipran	DOID:1595	endogenous depression
NCT01403662	DB01017	Minocycline	DOID:1595	endogenous depression
NCT01429272	DB01017	Minocycline	DOID:1595	endogenous depression
NCT01514422	DB01017	Minocycline	DOID:1595	endogenous depression
NCT01574742	DB01017	Minocycline	DOID:1595	endogenous depression
NCT01809340	DB01017	Minocycline	DOID:1595	endogenous depression
NCT02263872	DB01017	Minocycline	DOID:1595	endogenous depression
NCT02362529	DB01017	Minocycline	DOID:1595	endogenous depression
NCT02456948	DB01017	Minocycline	DOID:1595	endogenous depression
NCT02703363	DB01017	Minocycline	DOID:1595	endogenous depression
NCT02719392	DB01017	Minocycline	DOID:1595	endogenous depression
NCT02765100	DB01017	Minocycline	DOID:1595	endogenous depression
NCT00150839	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT00249444	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT00288782	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT00385437	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT00590863	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT00926835	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT00960830	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT01119924	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT01305707	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT01465919	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT01601002	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT01725048	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT01764867	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT01896349	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT02185131	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT02191124	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT02646449	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT02650544	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT02711215	DB00370	Mirtazapine	DOID:1595	endogenous depression
NCT00208715	DB00745	Modafinil	DOID:1595	endogenous depression
NCT00215176	DB00745	Modafinil	DOID:1595	endogenous depression
NCT00481195	DB00745	Modafinil	DOID:1595	endogenous depression
NCT00518986	DB00745	Modafinil	DOID:1595	endogenous depression
NCT01072630	DB00745	Modafinil	DOID:1595	endogenous depression
NCT01072929	DB00745	Modafinil	DOID:1595	endogenous depression
NCT01121536	DB00745	Modafinil	DOID:1595	endogenous depression
NCT01305408	DB00745	Modafinil	DOID:1595	endogenous depression
NCT01431573	DB00745	Modafinil	DOID:1595	endogenous depression
NCT02376257	DB00745	Modafinil	DOID:1595	endogenous depression
NCT01373931	DB00218	Moxifloxacin	DOID:1595	endogenous depression
NCT00004554	DB00704	Naltrexone	DOID:1595	endogenous depression
NCT00018824	DB00704	Naltrexone	DOID:1595	endogenous depression
NCT00338962	DB00704	Naltrexone	DOID:1595	endogenous depression
NCT00624858	DB00704	Naltrexone	DOID:1595	endogenous depression
NCT01874951	DB00704	Naltrexone	DOID:1595	endogenous depression
NCT00186446	DB00184	Nicotine	DOID:1595	endogenous depression
NCT02346539	DB00184	Nicotine	DOID:1595	endogenous depression
NCT00781326	DB00393	Nimodipine	DOID:1595	endogenous depression
NCT00395213	DB00368	Norepinephrine	DOID:1595	endogenous depression
NCT00414323	DB00368	Norepinephrine	DOID:1595	endogenous depression
NCT01001559	DB00368	Norepinephrine	DOID:1595	endogenous depression
NCT01153802	DB00368	Norepinephrine	DOID:1595	endogenous depression
NCT01318434	DB00368	Norepinephrine	DOID:1595	endogenous depression
NCT02015546	DB00368	Norepinephrine	DOID:1595	endogenous depression
NCT02458690	DB00368	Norepinephrine	DOID:1595	endogenous depression
NCT02210702	DB00717	Norethindrone	DOID:1595	endogenous depression
NCT00000375	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT00000377	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT00021528	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT00045916	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT00062738	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT00612807	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT01305707	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT01896349	DB00540	Nortriptyline	DOID:1595	endogenous depression
NCT00034801	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00035321	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00056472	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00179062	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00188942	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00273624	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00520507	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00568672	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00844857	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00958568	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT01282632	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT01303601	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT01305707	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT01427608	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT01687478	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT02087579	DB00334	Olanzapine	DOID:1595	endogenous depression
NCT00048204	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00049972	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00062738	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00067444	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00119652	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00178035	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00178100	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00206765	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00338962	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00357045	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00368303	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00400088	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00406003	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00406432	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00420641	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00429169	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00445679	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00456898	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00463242	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00489775	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00629551	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00749359	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00812812	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00825019	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00825058	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00866294	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00901407	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00926835	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT00938184	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01000857	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01049347	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01254305	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01305707	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01316926	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01339247	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01416220	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01602913	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01608295	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01748955	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01764867	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01896349	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01916200	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT02191124	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT02273154	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT02279966	DB00715	Paroxetine	DOID:1595	endogenous depression
NCT01625845	DB00806	Pentoxifylline	DOID:1595	endogenous depression
NCT02153281	DB00780	Phenelzine	DOID:1595	endogenous depression
NCT00159146	DB00960	Pindolol	DOID:1595	endogenous depression
NCT00931775	DB00960	Pindolol	DOID:1595	endogenous depression
NCT01219686	DB00960	Pindolol	DOID:1595	endogenous depression
NCT00671515	DB01132	Pioglitazone	DOID:1595	endogenous depression
NCT01109030	DB01132	Pioglitazone	DOID:1595	endogenous depression
NCT01342380	DB01132	Pioglitazone	DOID:1595	endogenous depression
NCT01559857	DB01132	Pioglitazone	DOID:1595	endogenous depression
NCT00086307	DB00413	Pramipexole	DOID:1595	endogenous depression
NCT00231959	DB00413	Pramipexole	DOID:1595	endogenous depression
NCT00893841	DB00413	Pramipexole	DOID:1595	endogenous depression
NCT02033369	DB00413	Pramipexole	DOID:1595	endogenous depression
NCT01602913	DB00175	Pravastatin	DOID:1595	endogenous depression
NCT01762943	DB00396	Progesterone	DOID:1595	endogenous depression
NCT02255175	DB00396	Progesterone	DOID:1595	endogenous depression
NCT02476058	DB01069	Promethazine	DOID:1595	endogenous depression
NCT01306760	DB00818	Propofol	DOID:1595	endogenous depression
NCT01526395	DB00818	Propofol	DOID:1595	endogenous depression
NCT01935115	DB00818	Propofol	DOID:1595	endogenous depression
NCT02066077	DB00818	Propofol	DOID:1595	endogenous depression
NCT02579642	DB00818	Propofol	DOID:1595	endogenous depression
NCT01263197	DB00571	Propranolol	DOID:1595	endogenous depression
NCT00300404	DB00205	Pyrimethamine	DOID:1595	endogenous depression
NCT01460381	DB00908	Quinidine	DOID:1595	endogenous depression
NCT01882829	DB00908	Quinidine	DOID:1595	endogenous depression
NCT02153502	DB00908	Quinidine	DOID:1595	endogenous depression
NCT00030147	DB00481	Raloxifene	DOID:1595	endogenous depression
NCT00209807	DB00234	Reboxetine	DOID:1595	endogenous depression
NCT00421369	DB00234	Reboxetine	DOID:1595	endogenous depression
NCT00636246	DB00234	Reboxetine	DOID:1595	endogenous depression
NCT00993876	DB00234	Reboxetine	DOID:1595	endogenous depression
NCT02473354	DB00899	Remifentanil	DOID:1595	endogenous depression
NCT00136318	DB00811	Ribavirin	DOID:1595	endogenous depression
NCT00788918	DB00811	Ribavirin	DOID:1595	endogenous depression
NCT00026052	DB00740	Riluzole	DOID:1595	endogenous depression
NCT00419003	DB00740	Riluzole	DOID:1595	endogenous depression
NCT00544544	DB00740	Riluzole	DOID:1595	endogenous depression
NCT01204918	DB00740	Riluzole	DOID:1595	endogenous depression
NCT01703039	DB00740	Riluzole	DOID:1595	endogenous depression
NCT00044681	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00095134	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00167154	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00174590	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00179062	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00203723	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00206765	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00640562	DB00734	Risperidone	DOID:1595	endogenous depression
NCT01282632	DB00734	Risperidone	DOID:1595	endogenous depression
NCT01305707	DB00734	Risperidone	DOID:1595	endogenous depression
NCT01896349	DB00734	Risperidone	DOID:1595	endogenous depression
NCT02087579	DB00734	Risperidone	DOID:1595	endogenous depression
NCT00285727	DB00268	Ropinirole	DOID:1595	endogenous depression
NCT00335205	DB00268	Ropinirole	DOID:1595	endogenous depression
NCT00974246	DB01001	Salbutamol	DOID:1595	endogenous depression
NCT01263197	DB01001	Salbutamol	DOID:1595	endogenous depression
NCT01429272	DB00936	Salicylic acid	DOID:1595	endogenous depression
NCT00055575	DB00747	Scopolamine	DOID:1595	endogenous depression
NCT00369915	DB00747	Scopolamine	DOID:1595	endogenous depression
NCT01613820	DB00747	Scopolamine	DOID:1595	endogenous depression
NCT00001483	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00004554	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00026637	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00043550	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00056472	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00057642	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00066859	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00078286	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00086138	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00116857	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00143091	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00158990	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00177424	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00177996	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00179257	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00179283	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00182533	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00208702	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00229476	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00232284	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00233103	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00234312	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00245557	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00275197	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00276900	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00276965	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00421369	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00508859	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00510822	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00581009	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00602355	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00612807	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00624013	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00636246	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00644982	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00693849	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00744328	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00744406	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00834652	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00857584	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00873795	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00946998	DB01104	Sertraline	DOID:1595	endogenous depression
NCT00955474	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01027559	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01028482	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01032018	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01033084	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01098318	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01114100	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01250873	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01254305	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01305707	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01305889	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01385709	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01407094	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01437189	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01454635	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01467804	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01703039	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01751828	DB01104	Sertraline	DOID:1595	endogenous depression
NCT01764867	DB01104	Sertraline	DOID:1595	endogenous depression
